iteration,route,scenario,month,meets_efficiency,meets_service,meets_carbon,composite_success
39,Hybrid,1,9,0.0,1.0,0.0,0.0
39,Kazakhstan,1,10,0.0,0.0,0.0,0.0
39,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
39,Hybrid,1,10,0.0,0.0,0.0,0.0
39,Kazakhstan,1,11,0.0,0.0,0.0,0.0
39,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
39,Hybrid,1,11,0.0,0.0,0.0,0.0
39,Kazakhstan,1,12,0.0,0.0,0.0,0.0
39,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
39,Hybrid,1,12,0.0,0.0,0.0,0.0
40,Kazakhstan,1,1,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
40,Hybrid,1,1,1.0,1.0,0.0,0.0
40,Kazakhstan,1,2,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
40,Hybrid,1,2,1.0,1.0,1.0,1.0
40,Kazakhstan,1,3,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
40,Hybrid,1,3,1.0,1.0,1.0,1.0
40,Kazakhstan,1,4,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
40,Hybrid,1,4,1.0,1.0,1.0,1.0
40,Kazakhstan,1,5,1.0,0.0,1.0,0.0
40,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
40,Hybrid,1,5,1.0,1.0,1.0,1.0
40,Kazakhstan,1,6,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
40,Hybrid,1,6,1.0,0.0,1.0,0.0
40,Kazakhstan,1,7,1.0,1.0,1.0,1.0
40,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
40,Hybrid,1,7,1.0,0.0,1.0,0.0
40,Kazakhstan,1,8,1.0,1.0,0.0,0.0
40,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
40,Hybrid,1,8,0.0,1.0,0.0,0.0
40,Kazakhstan,1,9,0.0,1.0,0.0,0.0
40,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
40,Hybrid,1,9,0.0,1.0,0.0,0.0
40,Kazakhstan,1,10,0.0,0.0,0.0,0.0
40,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
40,Hybrid,1,10,0.0,0.0,0.0,0.0
40,Kazakhstan,1,11,0.0,0.0,0.0,0.0
40,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
40,Hybrid,1,11,0.0,0.0,0.0,0.0
40,Kazakhstan,1,12,0.0,0.0,0.0,0.0
40,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
40,Hybrid,1,12,0.0,0.0,0.0,0.0
41,Kazakhstan,1,1,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
41,Hybrid,1,1,1.0,1.0,0.0,0.0
41,Kazakhstan,1,2,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
41,Hybrid,1,2,1.0,1.0,1.0,1.0
41,Kazakhstan,1,3,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
41,Hybrid,1,3,1.0,1.0,1.0,1.0
41,Kazakhstan,1,4,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
41,Hybrid,1,4,1.0,1.0,1.0,1.0
41,Kazakhstan,1,5,1.0,0.0,1.0,0.0
41,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
41,Hybrid,1,5,1.0,1.0,1.0,1.0
41,Kazakhstan,1,6,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
41,Hybrid,1,6,1.0,0.0,1.0,0.0
41,Kazakhstan,1,7,1.0,1.0,1.0,1.0
41,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
41,Hybrid,1,7,1.0,0.0,1.0,0.0
41,Kazakhstan,1,8,1.0,1.0,0.0,0.0
41,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
41,Hybrid,1,8,0.0,1.0,0.0,0.0
41,Kazakhstan,1,9,0.0,1.0,0.0,0.0
41,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
41,Hybrid,1,9,0.0,1.0,0.0,0.0
41,Kazakhstan,1,10,0.0,0.0,0.0,0.0
41,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
41,Hybrid,1,10,0.0,0.0,0.0,0.0
41,Kazakhstan,1,11,0.0,0.0,0.0,0.0
41,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
41,Hybrid,1,11,0.0,0.0,0.0,0.0
41,Kazakhstan,1,12,0.0,0.0,0.0,0.0
41,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
41,Hybrid,1,12,0.0,0.0,0.0,0.0
42,Kazakhstan,1,1,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
42,Hybrid,1,1,1.0,1.0,0.0,0.0
42,Kazakhstan,1,2,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
42,Hybrid,1,2,1.0,1.0,1.0,1.0
42,Kazakhstan,1,3,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
42,Hybrid,1,3,1.0,1.0,1.0,1.0
42,Kazakhstan,1,4,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
42,Hybrid,1,4,1.0,1.0,1.0,1.0
42,Kazakhstan,1,5,1.0,0.0,1.0,0.0
42,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
42,Hybrid,1,5,1.0,1.0,1.0,1.0
42,Kazakhstan,1,6,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
42,Hybrid,1,6,1.0,0.0,1.0,0.0
42,Kazakhstan,1,7,1.0,1.0,1.0,1.0
42,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
42,Hybrid,1,7,1.0,0.0,1.0,0.0
42,Kazakhstan,1,8,1.0,1.0,0.0,0.0
42,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
42,Hybrid,1,8,0.0,1.0,0.0,0.0
42,Kazakhstan,1,9,0.0,1.0,0.0,0.0
42,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
42,Hybrid,1,9,0.0,1.0,0.0,0.0
42,Kazakhstan,1,10,0.0,0.0,0.0,0.0
42,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
42,Hybrid,1,10,0.0,0.0,0.0,0.0
42,Kazakhstan,1,11,0.0,0.0,0.0,0.0
42,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
42,Hybrid,1,11,0.0,0.0,0.0,0.0
42,Kazakhstan,1,12,0.0,0.0,0.0,0.0
42,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
42,Hybrid,1,12,0.0,0.0,0.0,0.0
43,Kazakhstan,1,1,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
43,Hybrid,1,1,1.0,1.0,0.0,0.0
43,Kazakhstan,1,2,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
43,Hybrid,1,2,1.0,1.0,1.0,1.0
43,Kazakhstan,1,3,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
43,Hybrid,1,3,1.0,1.0,1.0,1.0
43,Kazakhstan,1,4,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
43,Hybrid,1,4,1.0,1.0,1.0,1.0
43,Kazakhstan,1,5,1.0,0.0,1.0,0.0
43,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
43,Hybrid,1,5,1.0,1.0,1.0,1.0
43,Kazakhstan,1,6,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
43,Hybrid,1,6,1.0,0.0,1.0,0.0
43,Kazakhstan,1,7,1.0,1.0,1.0,1.0
43,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
43,Hybrid,1,7,1.0,0.0,1.0,0.0
43,Kazakhstan,1,8,1.0,1.0,0.0,0.0
43,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
43,Hybrid,1,8,0.0,1.0,0.0,0.0
43,Kazakhstan,1,9,0.0,1.0,0.0,0.0
43,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
43,Hybrid,1,9,0.0,1.0,0.0,0.0
43,Kazakhstan,1,10,0.0,0.0,0.0,0.0
43,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
43,Hybrid,1,10,0.0,0.0,0.0,0.0
43,Kazakhstan,1,11,0.0,0.0,0.0,0.0
43,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
43,Hybrid,1,11,0.0,0.0,0.0,0.0
43,Kazakhstan,1,12,0.0,0.0,0.0,0.0
43,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
43,Hybrid,1,12,0.0,0.0,0.0,0.0
44,Kazakhstan,1,1,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
44,Hybrid,1,1,1.0,1.0,0.0,0.0
44,Kazakhstan,1,2,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
44,Hybrid,1,2,1.0,1.0,1.0,1.0
44,Kazakhstan,1,3,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
44,Hybrid,1,3,1.0,1.0,1.0,1.0
44,Kazakhstan,1,4,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
44,Hybrid,1,4,1.0,1.0,1.0,1.0
44,Kazakhstan,1,5,1.0,0.0,1.0,0.0
44,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
44,Hybrid,1,5,1.0,1.0,1.0,1.0
44,Kazakhstan,1,6,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
44,Hybrid,1,6,1.0,0.0,1.0,0.0
44,Kazakhstan,1,7,1.0,1.0,1.0,1.0
44,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
44,Hybrid,1,7,1.0,0.0,1.0,0.0
44,Kazakhstan,1,8,1.0,1.0,0.0,0.0
44,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
44,Hybrid,1,8,0.0,1.0,0.0,0.0
44,Kazakhstan,1,9,0.0,1.0,0.0,0.0
44,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
44,Hybrid,1,9,0.0,1.0,0.0,0.0
44,Kazakhstan,1,10,0.0,0.0,0.0,0.0
44,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
44,Hybrid,1,10,0.0,0.0,0.0,0.0
44,Kazakhstan,1,11,0.0,0.0,0.0,0.0
44,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
44,Hybrid,1,11,0.0,0.0,0.0,0.0
44,Kazakhstan,1,12,0.0,0.0,0.0,0.0
44,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
44,Hybrid,1,12,0.0,0.0,0.0,0.0
45,Kazakhstan,1,1,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
45,Hybrid,1,1,1.0,1.0,0.0,0.0
45,Kazakhstan,1,2,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
45,Hybrid,1,2,1.0,1.0,1.0,1.0
45,Kazakhstan,1,3,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
45,Hybrid,1,3,1.0,1.0,1.0,1.0
45,Kazakhstan,1,4,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
45,Hybrid,1,4,1.0,1.0,1.0,1.0
45,Kazakhstan,1,5,1.0,0.0,1.0,0.0
45,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
45,Hybrid,1,5,1.0,1.0,1.0,1.0
45,Kazakhstan,1,6,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
45,Hybrid,1,6,1.0,0.0,1.0,0.0
45,Kazakhstan,1,7,1.0,1.0,1.0,1.0
45,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
45,Hybrid,1,7,1.0,0.0,1.0,0.0
45,Kazakhstan,1,8,1.0,1.0,0.0,0.0
45,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
45,Hybrid,1,8,0.0,1.0,0.0,0.0
45,Kazakhstan,1,9,0.0,1.0,0.0,0.0
45,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
45,Hybrid,1,9,0.0,1.0,0.0,0.0
45,Kazakhstan,1,10,0.0,0.0,0.0,0.0
45,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
45,Hybrid,1,10,0.0,0.0,0.0,0.0
45,Kazakhstan,1,11,0.0,0.0,0.0,0.0
45,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
45,Hybrid,1,11,0.0,0.0,0.0,0.0
45,Kazakhstan,1,12,0.0,0.0,0.0,0.0
45,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
45,Hybrid,1,12,0.0,0.0,0.0,0.0
46,Kazakhstan,1,1,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
46,Hybrid,1,1,1.0,1.0,0.0,0.0
46,Kazakhstan,1,2,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
46,Hybrid,1,2,1.0,1.0,1.0,1.0
46,Kazakhstan,1,3,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
46,Hybrid,1,3,1.0,1.0,1.0,1.0
46,Kazakhstan,1,4,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
46,Hybrid,1,4,1.0,1.0,1.0,1.0
46,Kazakhstan,1,5,1.0,0.0,1.0,0.0
46,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
46,Hybrid,1,5,1.0,1.0,1.0,1.0
46,Kazakhstan,1,6,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
46,Hybrid,1,6,1.0,0.0,1.0,0.0
46,Kazakhstan,1,7,1.0,1.0,1.0,1.0
46,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
46,Hybrid,1,7,1.0,0.0,1.0,0.0
46,Kazakhstan,1,8,1.0,1.0,0.0,0.0
46,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
46,Hybrid,1,8,0.0,1.0,0.0,0.0
46,Kazakhstan,1,9,0.0,1.0,0.0,0.0
46,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
46,Hybrid,1,9,0.0,1.0,0.0,0.0
46,Kazakhstan,1,10,0.0,0.0,0.0,0.0
46,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
46,Hybrid,1,10,0.0,0.0,0.0,0.0
46,Kazakhstan,1,11,0.0,0.0,0.0,0.0
46,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
46,Hybrid,1,11,0.0,0.0,0.0,0.0
46,Kazakhstan,1,12,0.0,0.0,0.0,0.0
46,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
46,Hybrid,1,12,0.0,0.0,0.0,0.0
47,Kazakhstan,1,1,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
47,Hybrid,1,1,1.0,1.0,0.0,0.0
47,Kazakhstan,1,2,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
47,Hybrid,1,2,1.0,1.0,1.0,1.0
47,Kazakhstan,1,3,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
47,Hybrid,1,3,1.0,1.0,1.0,1.0
47,Kazakhstan,1,4,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
47,Hybrid,1,4,1.0,1.0,1.0,1.0
47,Kazakhstan,1,5,1.0,0.0,1.0,0.0
47,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
47,Hybrid,1,5,1.0,1.0,1.0,1.0
47,Kazakhstan,1,6,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
47,Hybrid,1,6,1.0,0.0,1.0,0.0
47,Kazakhstan,1,7,1.0,1.0,1.0,1.0
47,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
47,Hybrid,1,7,1.0,0.0,1.0,0.0
47,Kazakhstan,1,8,1.0,1.0,0.0,0.0
47,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
47,Hybrid,1,8,0.0,1.0,0.0,0.0
47,Kazakhstan,1,9,0.0,1.0,0.0,0.0
47,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
47,Hybrid,1,9,0.0,1.0,0.0,0.0
47,Kazakhstan,1,10,0.0,0.0,0.0,0.0
47,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
47,Hybrid,1,10,0.0,0.0,0.0,0.0
47,Kazakhstan,1,11,0.0,0.0,0.0,0.0
47,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
47,Hybrid,1,11,0.0,0.0,0.0,0.0
47,Kazakhstan,1,12,0.0,0.0,0.0,0.0
47,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
47,Hybrid,1,12,0.0,0.0,0.0,0.0
48,Kazakhstan,1,1,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
48,Hybrid,1,1,1.0,1.0,0.0,0.0
48,Kazakhstan,1,2,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
48,Hybrid,1,2,1.0,1.0,1.0,1.0
48,Kazakhstan,1,3,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
48,Hybrid,1,3,1.0,1.0,1.0,1.0
48,Kazakhstan,1,4,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
48,Hybrid,1,4,1.0,1.0,1.0,1.0
48,Kazakhstan,1,5,1.0,0.0,1.0,0.0
48,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
48,Hybrid,1,5,1.0,1.0,1.0,1.0
48,Kazakhstan,1,6,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
48,Hybrid,1,6,1.0,0.0,1.0,0.0
48,Kazakhstan,1,7,1.0,1.0,1.0,1.0
48,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
48,Hybrid,1,7,1.0,0.0,1.0,0.0
48,Kazakhstan,1,8,1.0,1.0,0.0,0.0
48,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
48,Hybrid,1,8,0.0,1.0,0.0,0.0
48,Kazakhstan,1,9,0.0,1.0,0.0,0.0
48,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
48,Hybrid,1,9,0.0,1.0,0.0,0.0
48,Kazakhstan,1,10,0.0,0.0,0.0,0.0
48,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
48,Hybrid,1,10,0.0,0.0,0.0,0.0
48,Kazakhstan,1,11,0.0,0.0,0.0,0.0
48,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
48,Hybrid,1,11,0.0,0.0,0.0,0.0
48,Kazakhstan,1,12,0.0,0.0,0.0,0.0
48,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
48,Hybrid,1,12,0.0,0.0,0.0,0.0
49,Kazakhstan,1,1,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
49,Hybrid,1,1,1.0,1.0,0.0,0.0
49,Kazakhstan,1,2,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
49,Hybrid,1,2,1.0,1.0,1.0,1.0
49,Kazakhstan,1,3,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
49,Hybrid,1,3,1.0,1.0,1.0,1.0
49,Kazakhstan,1,4,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
49,Hybrid,1,4,1.0,1.0,1.0,1.0
49,Kazakhstan,1,5,1.0,0.0,1.0,0.0
49,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
49,Hybrid,1,5,1.0,1.0,1.0,1.0
49,Kazakhstan,1,6,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
49,Hybrid,1,6,1.0,0.0,1.0,0.0
49,Kazakhstan,1,7,1.0,1.0,1.0,1.0
49,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
49,Hybrid,1,7,1.0,0.0,1.0,0.0
49,Kazakhstan,1,8,1.0,1.0,0.0,0.0
49,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
49,Hybrid,1,8,0.0,1.0,0.0,0.0
49,Kazakhstan,1,9,0.0,1.0,0.0,0.0
49,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
49,Hybrid,1,9,0.0,1.0,0.0,0.0
49,Kazakhstan,1,10,0.0,0.0,0.0,0.0
49,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
49,Hybrid,1,10,0.0,0.0,0.0,0.0
49,Kazakhstan,1,11,0.0,0.0,0.0,0.0
49,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
49,Hybrid,1,11,0.0,0.0,0.0,0.0
49,Kazakhstan,1,12,0.0,0.0,0.0,0.0
49,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
49,Hybrid,1,12,0.0,0.0,0.0,0.0
50,Kazakhstan,1,1,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
50,Hybrid,1,1,1.0,1.0,0.0,0.0
50,Kazakhstan,1,2,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
50,Hybrid,1,2,1.0,1.0,1.0,1.0
50,Kazakhstan,1,3,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
50,Hybrid,1,3,1.0,1.0,1.0,1.0
50,Kazakhstan,1,4,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
50,Hybrid,1,4,1.0,1.0,1.0,1.0
50,Kazakhstan,1,5,1.0,0.0,1.0,0.0
50,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
50,Hybrid,1,5,1.0,1.0,1.0,1.0
50,Kazakhstan,1,6,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
50,Hybrid,1,6,1.0,0.0,1.0,0.0
50,Kazakhstan,1,7,1.0,1.0,1.0,1.0
50,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
50,Hybrid,1,7,1.0,0.0,1.0,0.0
50,Kazakhstan,1,8,1.0,1.0,0.0,0.0
50,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
50,Hybrid,1,8,0.0,1.0,0.0,0.0
50,Kazakhstan,1,9,0.0,1.0,0.0,0.0
50,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
50,Hybrid,1,9,0.0,1.0,0.0,0.0
50,Kazakhstan,1,10,0.0,0.0,0.0,0.0
50,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
50,Hybrid,1,10,0.0,0.0,0.0,0.0
50,Kazakhstan,1,11,0.0,0.0,0.0,0.0
50,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
50,Hybrid,1,11,0.0,0.0,0.0,0.0
50,Kazakhstan,1,12,0.0,0.0,0.0,0.0
50,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
50,Hybrid,1,12,0.0,0.0,0.0,0.0
51,Kazakhstan,1,1,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
51,Hybrid,1,1,1.0,1.0,0.0,0.0
51,Kazakhstan,1,2,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
51,Hybrid,1,2,1.0,1.0,1.0,1.0
51,Kazakhstan,1,3,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
51,Hybrid,1,3,1.0,1.0,1.0,1.0
51,Kazakhstan,1,4,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
51,Hybrid,1,4,1.0,1.0,1.0,1.0
51,Kazakhstan,1,5,1.0,0.0,1.0,0.0
51,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
51,Hybrid,1,5,1.0,1.0,1.0,1.0
51,Kazakhstan,1,6,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
51,Hybrid,1,6,1.0,0.0,1.0,0.0
51,Kazakhstan,1,7,1.0,1.0,1.0,1.0
51,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
51,Hybrid,1,7,1.0,0.0,1.0,0.0
51,Kazakhstan,1,8,1.0,1.0,0.0,0.0
51,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
51,Hybrid,1,8,0.0,1.0,0.0,0.0
51,Kazakhstan,1,9,0.0,1.0,0.0,0.0
51,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
51,Hybrid,1,9,0.0,1.0,0.0,0.0
51,Kazakhstan,1,10,0.0,0.0,0.0,0.0
51,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
51,Hybrid,1,10,0.0,0.0,0.0,0.0
51,Kazakhstan,1,11,0.0,0.0,0.0,0.0
51,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
51,Hybrid,1,11,0.0,0.0,0.0,0.0
51,Kazakhstan,1,12,0.0,0.0,0.0,0.0
51,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
51,Hybrid,1,12,0.0,0.0,0.0,0.0
52,Kazakhstan,1,1,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
52,Hybrid,1,1,1.0,1.0,0.0,0.0
52,Kazakhstan,1,2,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
52,Hybrid,1,2,1.0,1.0,1.0,1.0
52,Kazakhstan,1,3,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
52,Hybrid,1,3,1.0,1.0,1.0,1.0
52,Kazakhstan,1,4,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
52,Hybrid,1,4,1.0,1.0,1.0,1.0
52,Kazakhstan,1,5,1.0,0.0,1.0,0.0
52,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
52,Hybrid,1,5,1.0,1.0,1.0,1.0
52,Kazakhstan,1,6,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
52,Hybrid,1,6,1.0,0.0,1.0,0.0
52,Kazakhstan,1,7,1.0,1.0,1.0,1.0
52,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
52,Hybrid,1,7,1.0,0.0,1.0,0.0
52,Kazakhstan,1,8,1.0,1.0,0.0,0.0
52,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
